5.861,2.6341,3.0817,3.3752,4.7796,4.7137,9.9512,7.4047,8.9265,4.4866,9.3828,3.2858,3.2792,5.9368,6.1228,3.75,5.4822,5.9157,5.7835,5.6807
6.1101,4.4575,7.9114,11.93,6.1019,12.958,7.9389,6.4095,5.2735,4.771,7.7559,11.379,4.6103,11.542,16.935,7.6223,6.6061,4.8188,3.5007,6.4459
4.698,3.8129,3.7638,5.4275,8.3532,6.3603,4.437,3.7445,5.0237,5.1053,4.1253,6.0259,4.2072,4.7368,6.8402,9.8037,3.5911,3.9268,5.9349,5.0687
4.1481,2.6335,1.957,2.3163,0,2.1922,2.1905,3.8405,1.9236,1.6246,1.8039,1.5919,2.6719,1.7731,2.279,1.3868,3.2877,1.7376,2.661,2.5698
3.6845,5.256,7.9223,5.2117,3.4868,6.1791,3.6694,24.026,5.4044,6.5517,9.6249,3.3625,4.7904,4.5711,3.9653,7.0194,8.5645,10.615,8.512,9.4411
4.1841,5.0584,4.3069,8.2081,7.0717,5.8651,8.2971,4.3344,6.5379,3.2099,6.2254,5.8147,2.8023,6.7983,3.7511,3.8398,3.5697,3.0442,3.8038,2.3851
4.948,4.0142,3.5466,4.6167,6.9788,2.8827,4.0485,2.7224,5.8488,4.0847,3.8712,4.5378,5.9897,4.8203,9.5632,3.8392,4.0056,4.5783,3.7134,4.4506
1.1171,1.567,5.0052,2.4964,1.885,2.4324,1.6656,4.3381,2.19,1.9736,3.1129,3.4134,3.1117,4.5262,2.7207,2.0314,4.6863,3.5005,2.3156,3.4825
14.001,24.536,12.718,5.3754,26.946,7.0864,7.4986,39.716,6.1155,9.7788,21.606,9.1355,22.339,20.65,20.971,8.5187,19.635,17.853,9.611,7.2227
10.462,2.4619,2.327,4.218,4.4931,3.4189,7.5392,2.8167,9.1395,2.4341,5.373,4.4734,8.6547,5.0212,7.77,11.003,7.6059,2.9315,7.0275,12.651
3.5904,2.8379,2.937,10.233,3.336,13.639,7.0022,5.8341,5.1778,3.6039,2.8283,3.204,4.9595,2.935,12.61,9.7404,11.697,8.3497,6.5645,5.7753
13.058,17.48,16.056,10.124,18.622,13.434,16.592,7.7473,6.7927,12.021,25.808,15.437,7.4004,10.84,11.131,8.9903,22.94,36.074,9.9856,16.577
2.7746,5.6946,7.0071,3.7633,4.551,4.4072,4.3302,3.6799,3.1443,7.9418,2.9994,5.3127,6.7914,3.7891,8.5753,3.2335,5.8015,8.8128,5.2078,3.7666
2.0275,3.4858,3.0148,2.9779,6.2164,3.9718,5.8983,2.7504,3.7457,2.4897,3.3404,3.1628,2.3738,2.3788,2.1253,1.8977,2.9726,2.3755,2.8952,2.1249
10.805,21.217,17.819,16.084,11.32,27.722,9.5816,8.6588,22.021,11.996,14.609,10.356,9.8817,11.487,10.366,12.113,10.27,14.341,23.094,23.639
9.4025,9.2291,8.6106,4.1417,5.4883,3.0629,5.9297,7.0357,5.6284,3.4029,8.6641,4.3622,5.0788,3.4932,3.6149,3.9641,3.0713,4.2732,3.6175,8.9842
13.596,15.182,5.5298,5.0036,18.707,14.115,24.989,7.5665,6.8495,5.4618,22.052,7.9419,14.031,17.825,12.522,11.355,6.8242,14.604,28.236,8.6091
3.5169,3.4737,7.7438,4.5812,6.9351,6.2617,7.008,3.09,3.5015,2.5725,6.3182,4.9074,3.6246,5.894,6.4993,6.294,4.8868,4.1458,3.4505,5.8798
10.964,6.3203,6.4739,11.833,6.2968,14.414,6.2104,6.1436,3.3085,6.0902,5.6401,3.9901,8.8166,8.2275,6.9277,7.0119,8.3013,3.7666,4.0403,6.4265
2.9835,2.4823,4.1274,3.6717,3.3821,2.6062,2.8794,2.863,3.2371,2.1327,3.6269,3.6469,2.7943,2.8393,3.4529,7.9617,3.4777,6.5102,4.7044,2.1575
5.218,3.1558,3.2172,3.954,6.1498,5.6007,4.3996,12.577,6.8752,3.0916,5.2809,3.7948,18.818,3.5324,7.1548,12.33,2.868,5.802,5.6438,11.026
23.896,8.4567,7.3474,16.976,11.858,6.532,11.379,23.962,17.647,8.4647,10.512,6.3618,10.353,7.9249,7.2784,24.281,17.33,10.354,8.7981,9.8276
2.766,3.6579,3.9285,3.2522,7.1758,5.9035,2.6857,8.772,3.63,4.8367,2.7304,4.5095,3.5983,2.4125,3.6353,3.2753,3.2268,4.421,6.276,3.6117
28.843,21.28,5.1373,8.9432,11.557,5.8677,4.6615,4.9571,5.3706,6.2417,13.305,14.26,5.607,13.551,20.054,7.0397,12.807,7.1534,14.822,13.443
8.6787,13.908,7.1837,7.7513,5.4543,5.2612,5.0492,6.4476,11.63,6.1862,15.683,5.8536,9.518,8.2949,19.15,14.583,9.7951,12.314,8.9654,17.762
5.2827,7.1576,16.102,5.2941,14.276,4.9265,4.848,7.4426,4.1694,4.5025,5.6266,8.2184,5.6017,4.4648,6.977,8.4418,4.4441,7.0173,5.4576,5.5572
4.1926,9.6702,4.7,5.9909,4.4196,2.279,3.0737,5.4367,3.5023,4.4166,4.7776,5.7264,3.3427,7.5417,3.364,5.8562,4.3496,6.5998,9.4705,8.0593
3.7359,4.271,5.591,3.6785,3.3342,4.2104,3.805,4.8192,7.7424,3.7153,4.4232,3.4678,6.2658,5.2703,4.0577,2.7364,5.125,3.1933,3.7497,3.8044
8.2458,2.4964,2.6071,4.3132,3.4648,2.9242,2.3059,3.5502,2.22,4.0835,3.6545,3.5662,2.9556,2.4398,3.2747,4.9249,2.8211,2.1538,3.0299,8.1742
3.8192,9.1257,4.3318,8.3534,5.3125,6.98,5.056,4.8988,5.5863,7.9532,4.9841,6.1153,3.4393,3.6632,5.6708,6.2879,2.8525,5.5336,5.3425,4.7747
2.599,5.0246,3.8688,7.829,2.1437,3.7022,4.2907,3.7088,2.4286,3.0673,7.3149,5.7826,3.0569,14.566,4.3687,7.1816,3.3666,4.4626,6.919,2.2679
12.859,4.6342,5.7805,7.7811,10.405,8.5237,5.8226,8.2381,5.8408,5.7468,5.703,3.7276,8.698,10.039,4.8461,7.685,5.8089,3.425,6.7959,5.5345
4.5682,12.43,4.6401,5.794,9.9762,4.743,6.3819,10.079,6.6914,4.3098,3.685,7.9115,5.4466,8.0106,14.624,9.583,5.9475,8.3101,5.3637,6.3335
7.2558,4.3586,6.4895,4.6444,7.1873,15.787,4.7003,5.2461,8.6099,9.8626,8.2322,13.713,25.267,6.8596,7.0924,7.6893,4.4695,9.5891,8.3541,8.706
15.803,8.9601,5.8472,5.7108,10.368,13.238,14.892,8.4586,8.413,9.648,10.305,12.364,7.9212,9.5961,14.812,6.0864,5.0604,7.0881,14.092,7.7239
3.9013,4.1485,3.0879,3.1205,7.1996,3.4569,3.5829,3.986,5.1234,3.0099,3.6551,3.3229,2.7812,4.7202,3.4481,3.7447,4.9343,2.7047,3.6201,3.9885
14.177,11.682,4.6617,9.1463,16.458,8.4197,13.476,4.907,4.4351,4.7663,5.1226,8.504,30.728,6.8811,14.493,8.9895,3.7365,5.9844,5.537,7.5641
0,4.9959,5.5752,3.678,5.4018,3.0753,3.3579,3.185,3.2611,3.6249,3.4708,3.3998,7.0787,2.8032,4.3786,0,6.5703,3.3236,4.6551,4.6881
5.1903,2.6941,7.2159,3.9602,8.9215,6.9583,5.3474,13.582,4.588,5.4747,8.0084,5.0298,8.2952,9.0374,6.6803,8.4066,4.1269,6.7618,3.1253,4.9256
8.6341,6.8667,5.099,5.1619,4.216,13.719,5.4458,8.2322,9.3309,6.7329,6.9814,4.9329,6.0798,5.8297,3.6125,8.0349,5.9946,10.838,11.017,8.262
2.5161,6.1421,6.069,4.2699,7.0223,10.263,7.74,5.1137,5.1758,13.934,6.1711,10.735,6.6087,3.1522,2.6816,4.6979,8.2234,9.0032,13.942,9.6166
10.707,2.8123,11.563,15.111,18.394,17.095,13.266,13.24,13.13,6.3539,28.943,10.127,15.136,7.8938,12.064,16.393,12.928,11.457,9.2946,10.553
3.7422,4.7702,3.6343,10.757,4.3238,7.6917,3.3339,3.1292,3.2636,3.6094,4.4717,3.9313,2.7737,6.2051,4.0154,5.1108,6.6089,9.0394,4.2268,3.2691
6.6704,6.5042,5.0189,3.7932,6.9588,7.8358,4.0064,4.1611,3.8334,4.4921,2.6681,6.032,6.2459,5.8498,14.908,8.9781,3.4819,7.6906,7.5115,7.889
4.0088,8.3741,5.5715,5.816,10.046,12.254,10.906,17.187,4.5044,6.7135,4.8698,6.9839,14.164,6.3236,13.863,16.426,9.4717,3.992,6.298,5.7552
3.0458,6.197,3.3895,4.9858,5.2035,12.643,3.8739,24.677,7.8056,3.3147,14.752,12.01,6.9848,8.2448,4.3101,8.9846,5.4267,12.648,6.3353,6.9827
6.8276,4.5286,8.7166,7.3467,9.6346,16.014,24.842,5.9781,3,6.0959,7.3938,15.78,6.1523,11.898,6.0486,11.155,4.9908,9.0884,9.6714,7.8825
5.9996,7.3747,2.7529,14.343,5.3282,6.3333,11.636,2.2669,13.3,14.828,13.719,3.795,3.2302,1.324,13.427,11.97,2.8836,8.1426,13.5,1.9705
10.836,5.8627,8.7161,4.9351,6.4131,12.029,13.161,2.566,4.1901,10.45,15.087,3.8299,9.3477,4.1662,9.629,4.5983,4.8109,4.915,7.0406,5.7604
4.9927,2.6655,4.5308,4.06,3.7199,4.3796,3.4885,3.0564,8.6576,3.5686,6.8987,2.7083,6.1472,2.6699,2.8543,2.4207,3.8079,3.409,3.7746,3.4416
2.6912,6.6358,8.4083,10.791,7.964,4.6188,3.0621,4.0991,9.8381,9.339,5.1482,16.533,15.491,6.162,7.7222,6.4938,7.151,3.8833,7.4117,4.5996
1.888,1.8155,1.8162,4.9382,4.3442,2.6975,3.4231,2.6585,7.072,2.9212,1.632,2.8596,3.5532,1.5742,3.8399,1.8742,3.1831,5.0359,3.1341,2.4369
1.4936,2.0845,4.9615,6.6039,7.4365,9.649,7.5188,15.005,8.1726,5.3254,16.251,2.3411,4.9396,10.188,2.4989,8.2306,6.4518,11.467,5.9252,6.4099
4.9961,5.8391,4.4336,3.3532,6.4635,4.0063,6.0023,3.1625,3.4477,4.9627,4.3339,8.2451,2.9646,4.6081,10.431,6.439,6.6113,3.376,3.4589,7.209
12.38,10.549,16.336,3.1557,21.949,9.3397,11.187,6.8957,11.549,6.0214,9.787,12.056,10.625,5.6258,6.7517,6.6286,5.5079,5.9044,10.104,8.2086
5.4332,3.6055,14.1,10.718,12.462,12.81,8.0883,8.6531,7.528,9.3948,7.5442,3.9584,8.2363,9.4257,9.8395,5.0465,3.9891,8.4211,7.3872,9.7996
14.054,2.7567,5.1449,4.1046,5.2815,5.3343,2.7022,2.131,4.1607,6.8451,23.642,5.7585,2.4177,8.0972,3.2151,2.338,2.7726,4.2916,2.2789,4.1226
8.5636,5.8061,6.0655,10.175,7.5554,3.3185,7.1531,7.1611,5.8284,6.147,3.439,5.1798,4.9166,5.0517,15.421,5.395,8.3948,15.24,8.3497,6.0008
3.5828,8.7965,4.5416,2.4115,4.5285,8.225,7.1538,3.8902,9.1065,5.2618,7.795,5.6611,4.8227,4.503,10.547,8.1566,5.6951,7.5643,4.2093,6.4803
14.543,11.781,14.301,11.805,27.38,20.655,12.901,30.726,38.018,16.259,40.201,18.555,21.858,39.104,27.154,20.15,37.696,35.832,23.919,18.673
1.8371,1.3101,1.209,1.5096,1.5593,1.9175,3.1492,1.7291,1.8322,1.9091,1.7267,1.881,1.8605,1.359,2.1409,1.535,3.4711,2.0708,1.5521,1.3763
5.0313,6.1275,14.631,3.9159,8.343,4.0485,5.8542,8.8701,7.6987,4.4919,10.57,4.7968,4.7299,6.7694,7.3555,7.0957,11.015,10.886,9.8164,5.6871
6.1732,2.1744,5.0075,5.3787,12.373,12.264,5.3714,7.6491,5.7518,4.3263,6.9747,8.2743,8.5458,8.5827,8.9772,10.822,4.7299,6.3773,2.8338,9.925
4.2523,2.6714,2.2383,4.7533,3.5408,2.164,3.1777,5.0621,2.3355,4.8502,6.0925,2.1238,3.4481,1.7966,8.013,4.2362,1.7363,1.6277,3.7732,3.1885
5.4411,7.8156,5.4464,14.635,4.4213,8.9937,5.2536,17.894,3.799,6.3123,6.638,6.9876,16.473,8.7209,7.0124,6.7553,5.6073,5.7093,6.0785,5.8462
11.299,11.721,11.444,6.9367,15.684,19.317,21.438,10.496,34.052,9.0099,23.571,15.66,14.262,23.771,25.135,24.027,34.184,11.368,14.977,7.6141
3.0458,6.197,3.3895,4.9858,5.2035,12.643,3.8739,24.677,7.8056,3.3147,14.752,12.01,6.9848,8.2448,4.3101,8.9846,5.4267,12.648,6.3353,6.9827
15.596,9.6527,12.376,5.2708,11.761,20.337,20.062,6.0256,17.422,6.9037,8.4194,6.4971,28.038,14.835,6.579,8.1774,5.9139,4.6665,9.0709,5.3495
3.8983,2.8158,3.3271,4.4781,6.2907,3.0429,2.6076,9.4194,2.9649,3.5983,5.8999,4.2359,4.4546,4.1324,3.4288,5.2027,4.0691,4.2587,9.1088,3.2441
4.621,3.8728,6.3327,12.286,6.3975,5.2197,4.3487,9.9005,6.9006,7.512,5.7466,11.818,6.0115,8.456,4.4616,20.365,11.785,8.0122,21.132,7.5356
4.3006,5.1698,5.3855,5.63,8.0838,4.8678,5.0528,6.1965,2.4634,6.4719,6.2101,5.2456,1.9379,4.6708,5.7856,6.094,5.4192,15.049,3.7813,6.4471
5.3349,5.2407,1.7984,7.5454,2.8631,6.5792,11.363,11.323,8.7118,0.83408,11.632,8.7847,7.5351,16.521,4.1856,15.993,8.8541,6.7759,8.0629,18.419
8.7556,15.036,6.9376,6.5058,9.5129,11.256,13.597,9.6732,10.228,9.5552,6.1065,9.1373,6.0432,8.6252,11.956,21.931,10.213,13.24,11.385,9.5051
4.5731,1.2537,1.2931,1.597,2.9338,3.0223,1.8824,1.631,1.5349,3.7106,1.4846,1.8219,1.691,1.7976,1.8607,1.3955,4.999,2.5821,2.198,1.0217
4.4937,3.8062,2.3091,2.9396,3.1764,2.1059,2.7312,2.7338,2.1173,5.0854,4.976,3.9841,5.7834,5.8633,2.5419,2.5825,4.7815,2.7155,3.6917,6.4686
3.3851,3.4739,5.9297,9.061,6.3863,5.9283,4.2254,6.0824,4.0838,7.1987,5.1419,5.2453,5.5838,4.5871,4.0967,7.9872,3.3443,3.2373,6.0295,5.6187
1.3956,1.7278,1.5717,1.6382,1.4705,1.6286,1.9202,1.1253,1.5033,2.1254,2.55,1.8382,9.6189,1.8148,1.5427,7.278,1.7985,1.4994,4.1573,3.9346
6.086,7.0773,10.791,5.5586,10.908,4.7675,9.2939,4.0232,30.457,8.6561,5.478,9.265,7.8196,6.0504,6.3098,3.9837,16.334,5.5296,15.283,0.10264
4.5731,1.2537,1.2931,1.597,2.9338,3.0223,1.8824,1.631,1.5349,3.7106,1.4846,1.8219,1.691,1.7976,1.8607,1.3955,4.999,2.5821,2.198,1.0217
2.9694,3.5138,2.5961,3.3271,2.6933,4.7361,3.4364,24.473,3.4123,2.474,2.7946,2.113,2.9765,2.6122,4.1389,3.089,5.1823,2.9652,3.3444,2.6777
5.4489,2.5806,4.5886,6.4641,6.4844,3.5749,3.336,3.558,5.1981,5.2687,3.0953,3.2016,3.6085,3.4647,4.782,3.6654,4.5095,2.7692,3.5991,4.1527
5.3116,3.4496,2.4122,6.0945,11.783,3.2511,12.1,7.2006,4.3118,11.461,2.9671,6.2955,4.4401,4.286,9.5073,2.487,2.6737,8.6618,5.9675,5.2484
3.3411,2.9506,6.1552,1.8701,2.3258,2.7227,2.0214,4.5789,4.4676,2.915,2.4498,2.9488,2.6264,2.7156,4.2125,3.6753,5.7979,3.0671,2.3659,2.6162
1.623,2.1442,1.2485,4.2171,3.2493,2.7424,1.0558,1.3929,1.6791,2.0702,2.1919,1.409,1.8503,2.6809,2.3679,79.428,1.5487,1.8588,1.5441,1.8236
14.012,4.9108,9.6948,6.0897,20.041,6.4307,11.611,7.3187,7.5378,8.3127,7.6691,9.5273,14.326,6.4873,9.4452,25.658,27.107,17.063,6.5224,7.3559
5.8253,5.292,7.5801,3.5744,4.1587,13.539,6.2122,3.9835,8.8488,6.8237,7.2834,3.6654,7.1505,14.413,8.9489,7.0611,5.1543,11.631,10.053,6.3645
5.8568,5.1863,7.6266,11.026,7.5271,10.222,12.995,8.9145,7.8718,6.9646,11.288,9.9364,14.711,10.544,12.302,11.874,6.5035,16.234,15.419,12.413
4.9777,5.0046,7.063,5.7505,6.3948,5.4944,8.2517,7.1551,7.6789,9.4548,10.304,3.9363,8.1601,8.0487,7.4364,10.927,3.8614,4.514,3.3471,3.39
9.7197,9.0813,27.995,11.686,25.922,12.189,13.559,21.371,9.9296,11.92,18.244,11.654,8.9761,10.317,18.093,13.967,17.35,12.873,13.288,16.307
7.69,10.625,8.4384,4.7938,22.256,11.572,5.8711,6.3657,8.3605,10.559,14.409,9.5638,7.1141,8.2225,14.314,5.5625,5.1768,8.3424,8.1267,11.64
